chinese_hanzi,chinese_pinyin,chinese_phonetic,english_word,english_phonetic,distance,chinese_ipa,english_ipa
立刻,lì kè,,links,,0.6000000000000001,likʰɤ,lɪŋks
力量,lì liang,,receiving,,0.5357142857142857,liljɑŋ,rɪsivɪŋ
利润,lì rùn,,resigned,,0.49999999999999994,liʐwən,rɪzaɪnd
利息,lì xī,,illegally,,0.5357142857142857,liɕi,ɪligəli
利益,lì yì,,real,,0.49999999999999994,lii,ril
利用,lì yòng,,being,,0.5,liyʊŋ,biɪŋ
连忙,lián máng,,economic,,0.5625,ljɛnmɑŋ,ɛkənɑmɪk
连续剧,lián xù jù,,reconstruction,,0.673076923076923,ljɛnɕytɕy,rikənstrəkʃən
联合,lián hé,,then,,0.6249999999999999,ljɛnxɤ,ðɛn
恋爱,liàn ài,,cnn,,0.45833333333333326,ljɛnaɪ,siɛnɛn
良好,liáng hǎo,,lighthouse,,0.5625,ljɑŋxɑʊ,laɪthaʊs
粮食,liáng shi,,reality,,0.49999999999999994,ljɑŋʂɨ,riæləti
了不起,liǎo bu qǐ,,time,,0.7,ljɑʊputɕʰi,taɪm
临时,lín shí,,princes,,0.5357142857142856,linʂɨ,prɪnsɪz
铃,líng,,link,,0.375,liŋ,lɪŋk
零件,líng jiàn,,location,,0.611111111111111,liŋtɕjɛn,loʊkeɪʃən
零钱,líng qián,,participation,,0.673076923076923,liŋtɕʰjɛn,pɑrtɪsəpeɪʃən
零食,líng shí,,length,,0.4,liŋʂɨ,lɛŋθ
灵活,líng huó,,likely,,0.5833333333333333,liŋxwɔ,laɪkli
领导,lǐng dǎo,,longstanding,,0.525,liŋtɑʊ,lɔŋstændɪŋ
领域,lǐng yù,,liquid,,0.5416666666666666,liŋy,lɪkwɪd
流传,liú chuán,,told,,0.65,ljoʊʈʂʰwan,toʊld
浏览,liú lǎn,,old,,0.46428571428571425,ljoʊlan,oʊld
龙,lóng,,link,,0.375,lʊŋ,lɪŋk
漏,lòu,,no,,0.25,loʊ,noʊ
露,lù,,two,,0.25,lu,tu
陆地,lù dì,,duties,,0.35,luti,dutiz
陆续,lù xù,,lose,,0.4375,luɕy,luz
录取,lù qǔ,,louis,,0.6249999999999999,lutɕʰy,luɪs
录音,lù yīn,,twins,,0.45,luin,twɪnz
轮流,lún liú,,twenty-five,,0.49999999999999994,lwənljoʊ,twɛntifaɪv
论文,lùn wén,,latin,,0.49999999999999994,lwənwən,lætən
逻辑,luó ji,,frequently,,0.575,lwɔtɕi,frikwɛntli
落后,luò hòu,,monaco,,0.49999999999999994,lwɔxoʊ,mɑnəkoʊ
骂,mà,,na,,0.25,ma,nɑ
麦克风,mài kè fēng,,mathematics,,0.625,maɪkʰɤfɤŋ,mæθəmætɪks
馒头,mán tou,,manifesto,,0.45,mantʰoʊ,mænɪfɛstoʊ
满足,mǎn zú,,months,,0.41666666666666663,mantsu,mənθs
毛,máo,,by,,0.25,mɑʊ,baɪ
毛病,máo bìng,,having,,0.45833333333333326,mɑʊpiŋ,hævɪŋ
矛盾,máo dùn,,mongolian,,0.45,mɑʊtwən,mɑŋgoʊljən
冒险,mào xiǎn,,maximilian,,0.5227272727272727,mɑʊɕjɛn,mæksɪmɪliən
贸易,mào yì,,maori,,0.2,mɑʊi,maʊri
眉毛,méi mao,,radio,,0.49999999999999994,meɪmɑʊ,reɪdioʊ
煤炭,méi tàn,,based,,0.49999999999999994,meɪtʰan,beɪst
美术,měi shù,,days,,0.45000000000000007,meɪʂu,deɪz
魅力,mèi lì,,baby,,0.25,meɪli,beɪbi
迷路,mí lù,,value,,0.45000000000000007,milu,vælju
谜语,mí yǔ,,butte,,0.375,miy,bjut
密切,mì qiè,,retaliation,,0.6363636363636362,mitɕʰjɛ,ritælieɪʃən
蜜蜂,mì fēng,,having,,0.5,mifɤŋ,hævɪŋ
秘密,mì mì,,mini,,0.25,mimi,mɪni
秘书,mì shū,,nbc,,0.5416666666666666,miʂu,ɛnbisi
棉花,mián hua,,production,,0.6666666666666666,mjɛnxwa,pərdəkʃən
面对,miàn duì,,mcintyre,,0.49999999999999994,mjɛntweɪ,mækɪntaɪr
面积,miàn ji,,finally,,0.49999999999999994,mjɛntɕi,faɪnəli
面临,miàn lín,,bmw,,0.5227272727272727,mjɛnlin,biɛmdəbəlju
描写,miáo xiě,,reputation,,0.6363636363636364,mjɑʊɕjɛ,rɛpjəteɪʃən
苗条,miáo tiáo,,department,,0.7,mjɑʊtʰjɑʊ,dɪpɑrtmənt
秒,miǎo,,piano,,0.45000000000000007,mjɑʊ,piænə
民主,mín zhǔ,,since,,0.5833333333333333,minʈʂu,sɪns
明确,míng què,,protected,,0.7499999999999999,miŋtɕʰɥœ,prətɛktɪd
明显,míng xiǎn,,musical,,0.5625,miŋɕjɛn,mjuzɪkəl
明信片,míng xìn piàn,,national,,0.6590909090909091,miŋɕinpʰjɛn,næʃənəl
明星,míng xīng,,species,,0.5833333333333333,miŋɕiŋ,spiʃiz
名牌,míng pái,,modified,,0.59375,miŋpʰaɪ,mɑdəfaɪd
名片,míng piàn,,required,,0.611111111111111,miŋpʰjɛn,rikwaɪərd
名胜,míng shèng,,pickering,,0.5357142857142857,miŋʂɤŋ,pɪkərɪŋ
命令,mìng lìng,,museum,,0.5357142857142857,miŋliŋ,mjuziəm
命运,mìng yùn,,been,,0.55,miŋyn,bɪn
摸,mō,,powell,,0.55,mwɔ,pɑwɛl
摩托车,mó tuō chē,,performances,,0.7916666666666666,mwɔtʰwɔʈʂʰɤ,pərfɔrmənsɪz
模仿,mó fǎng,,provide,,0.5357142857142857,mwɔfɑŋ,prəvaɪd
模糊,mó hu,,moving,,0.6000000000000001,mwɔxu,muvɪŋ
陌生,mò shēng,,more,,0.6249999999999999,mwɔʂɤŋ,mɔr
某,mǒu,,mode,,0.25,moʊ,moʊd
目标,mù biāo,,movement,,0.5357142857142857,mupjɑʊ,muvmənt
目录,mù lù,,bluetooth,,0.4583333333333333,mulu,blutuθ
目前,mù qián,,production,,0.6388888888888888,mutɕʰjɛn,pərdəkʃən
木头,mù tou,,pedro,,0.5357142857142857,mutʰoʊ,peɪdroʊ
哪怕,nǎ pà,,opera,,0.55,napʰa,ɑprə
难怪,nán guài,,transcribed,,0.5227272727272727,nankwaɪ,trænskraɪbd
难看,nán kàn,,connection,,0.5625,nankʰan,kənɛkʃən
脑袋,nǎo dài,,founded,,0.49999999999999994,nɑʊtaɪ,faʊndɪd
内科,nèi kē,,medical,,0.5357142857142857,neɪkʰɤ,mɛdɪkəl
嫩,nèn,,did,,0.25,nən,dɪd
能干,néng gàn,,junction,,0.49999999999999994,nɤŋkan,ʤəŋkʃən
能源,néng yuán,,when,,0.5833333333333333,nɤŋɥœn,wɪn
年代,nián dài,,today,,0.49999999999999994,njɛntaɪ,tədeɪ
年纪,nián jì,,concurrently,,0.5227272727272727,njɛntɕi,kənkərəntli
念,niàn,,named,,0.4,njɛn,neɪmd
宁可,nìng kě,,week,,0.6666666666666666,niŋkʰɤ,wik
牛仔裤,niú zǎi kù,,decision-making,,0.6346153846153846,njoʊtsaɪkʰu,dɪsɪʒənmeɪkɪŋ
浓,nóng,,known,,0.5,nʊŋ,noʊn
农民,nóng mín,,name,,0.6249999999999999,nʊŋmin,neɪm
农业,nóng yè,,nuclear,,0.5357142857142857,nʊŋjɛ,nukliər
女士,nǚ shì,,duties,,0.4,nyʂɨ,dutiz
偶然,ǒu rán,,own,,0.4,oʊʐan,oʊn
拍,pāi,,flight,,0.45000000000000007,pʰaɪ,flaɪt
排队,pái duì,,playstation,,0.5227272727272727,pʰaɪtweɪ,pleɪsteɪʃən
排球,pái qiú,,final,,0.65,pʰaɪtɕʰjoʊ,faɪnəl
派,pài,,flight,,0.45000000000000007,pʰaɪ,flaɪt
盼望,pàn wàng,,processing,,0.59375,pʰanwɑŋ,prɑsɛsɪŋ
赔偿,péi cháng,,facilitating,,0.6249999999999999,pʰeɪʈʂʰɑŋ,fəsɪləteɪtɪŋ
培养,péi yǎng,,providing,,0.5277777777777777,pʰeɪjɑŋ,prəvaɪdɪŋ
配合,pèi hé,,america,,0.5357142857142857,pʰeɪxɤ,əmɛrɪkə
佩服,pèi fú,,obtained,,0.5357142857142857,pʰeɪfu,əbteɪnd
盆,pén,,front,,0.45000000000000007,pʰən,frənt
碰见,pèng jiàn,,confrontation,,0.673076923076923,pʰɤŋtɕjɛn,kɑnfrənteɪʃən
披,pī,,many,,0.5625,pʰi,mɛni
批,pī,,many,,0.5625,pʰi,mɛni
批准,pī zhǔn,,political,,0.611111111111111,pʰiʈʂwən,pəlɪtɪkəl
疲劳,pí láo,,payload,,0.49999999999999994,pʰilɑʊ,peɪloʊd
皮鞋,pí xié,,before,,0.6249999999999999,pʰiɕjɛ,bifɔr
匹,pǐ,,many,,0.5625,pʰi,mɛni
片,piàn,,born,,0.55,pʰjɛn,bɔrn
片面,piàn miàn,,pennsylvania,,0.625,pʰjɛnmjɛn,pɛnsəlveɪnjə
飘,piāo,,may,,0.6000000000000001,pʰjɑʊ,meɪ
频道,pín dào,,pakistan,,0.5625,pʰintɑʊ,pækɪstæn
品种,pǐn zhǒng,,maintained,,0.611111111111111,pʰinʈʂʊŋ,meɪnteɪnd
凭,píng,,building,,0.5833333333333333,pʰiŋ,bɪldɪŋ
平,píng,,building,,0.5833333333333333,pʰiŋ,bɪldɪŋ
平常,píng cháng,,principality,,0.7291666666666666,pʰiŋʈʂʰɑŋ,prɪnsɪpælɪti
平等,píng děng,,creating,,0.59375,pʰiŋtɤŋ,krieɪtɪŋ
平方,píng fāng,,prompting,,0.59375,pʰiŋfɑŋ,prɑmptɪŋ
平衡,píng héng,,meeting,,0.5714285714285714,pʰiŋxɤŋ,mitɪŋ
平静,píng jìng,,practical,,0.6388888888888888,pʰiŋtɕiŋ,præktɪkəl
平均,píng jūn,,vacation,,0.611111111111111,pʰiŋtɕyn,veɪkeɪʃən
评价,píng jià,,difficulties,,0.7,pʰiŋtɕja,dɪfɪkəltiz
破产,pò chǎn,,quarterback,,0.7,pʰwɔʈʂʰan,kwɔrtərbæk
破坏,pò huài,,norway,,0.53125,pʰwɔxwaɪ,nɔrweɪ
迫切,pò qiè,,homosexuality,,0.765625,pʰwɔtɕʰjɛ,hoʊmoʊsɛkʃuæləti
朴素,pǔ sù,,food,,0.6000000000000001,pʰusu,fud
期待,qī dài,,technology,,0.6666666666666666,tɕʰitaɪ,tɛknɑləʤi
期间,qī jiān,,transcription,,0.6458333333333333,tɕʰitɕjɛn,trænskrɪpʃən
其余,qí yú,,to,,0.7,tɕʰiy,tɪ
奇迹,qí jì,,cemetery,,0.59375,tɕʰitɕi,sɛmɪtɛri
启发,qǐ fā,,semifinal,,0.7,tɕʰifa,sɛmɪfaɪnəl
企图,qǐ tú,,celebrities,,0.7499999999999999,tɕʰitʰu,səlɛbrɪtiz
企业,qǐ yè,,experience,,0.7499999999999999,tɕʰijɛ,ɪkspɪriəns
气氛,qì fēn,,testified,,0.5277777777777777,tɕʰifən,tɛstɪfaɪd
汽油,qì yóu,,toronto,,0.59375,tɕʰiyoʊ,tərɑntoʊ
牵,qiān,,retaliation,,0.6363636363636362,tɕʰjɛn,ritælieɪʃən
签字,qiān zì,,subsequently,,0.6458333333333333,tɕʰjɛntsɯ,səbsəkwəntli
谦虚,qiān xū,,advertisements,,0.7321428571428571,tɕʰjɛnɕy,ædvərtaɪzmənts
前途,qián tú,,comprehensive,,0.7291666666666666,tɕʰjɛntʰu,kɑmprihɛnsɪv
浅,qiǎn,,retaliation,,0.6363636363636362,tɕʰjɛn,ritælieɪʃən
欠,qiàn,,retaliation,,0.6363636363636362,tɕʰjɛn,ritælieɪʃən
枪,qiāng,,young,,0.6249999999999999,tɕʰjɑŋ,jəŋ
强调,qiáng diào,,united,,0.7249999999999999,tɕʰjɑŋtjɑʊ,junaɪtɪd
强烈,qiáng liè,,indianapolis,,0.7291666666666666,tɕʰjɑŋljɛ,ɪndiənæpəlɪs
抢,qiǎng,,young,,0.6249999999999999,tɕʰjɑŋ,jəŋ
悄悄,qiāo qiāo,,simultaneously,,0.7833333333333334,tɕʰjɑʊtɕʰjɑʊ,saɪməlteɪniəsli
瞧,qiáo,,time,,0.6666666666666666,tɕʰjɑʊ,taɪm
巧妙,qiǎo miào,,team,,0.7249999999999999,tɕʰjɑʊmjɑʊ,tim
切,qiē,,team,,0.6499999999999999,tɕʰjɛ,tim
亲爱,qīn ài,,transylvania,,0.6346153846153846,tɕʰinaɪ,trænzilveɪniə
亲切,qīn qiè,,later,,0.7749999999999999,tɕʰintɕʰjɛ,leɪtər
亲自,qīn zì,,establishments,,0.6730769230769231,tɕʰintsɯ,ɛstæblɪʃmənts
侵略,qīn lvè,,tuberculosis,,0.7321428571428571,tɕʰinlɥœ,təbərkjəloʊsɪs
勤奋,qín fèn,,television,,0.611111111111111,tɕʰinfən,tɛləvɪʒən
勤劳,qín láo,,australian,,0.7,tɕʰinlɑʊ,ɔstreɪljən
青,qīng,,to,,0.7,tɕʰiŋ,tɪ
青春,qīng chūn,,one,,0.7272727272727273,tɕʰiŋʈʂʰwən,wən
青少年,qīng shào nián,,stabilization,,0.6607142857142857,tɕʰiŋʂɑʊnjɛn,steɪbələzeɪʃən
轻视,qīng shì,,subsidiary,,0.7,tɕʰiŋʂɨ,səbsɪdiɛri
清淡,qīng dàn,,birmingham,,0.611111111111111,tɕʰiŋtan,bərmɪŋhæm
情景,qíng jǐng,,notwithstanding,,0.673076923076923,tɕʰiŋtɕiŋ,nɑtwɪθstændɪŋ
情绪,qíng xù,,distinctive,,0.7499999999999999,tɕʰiŋɕy,dɪstɪŋktɪv
请求,qǐng qiú,,species,,0.7272727272727273,tɕʰiŋtɕʰjoʊ,spiʃiz
庆祝,qìng zhù,,difficulties,,0.7499999999999999,tɕʰiŋʈʂu,dɪfɪkəltiz
球迷,qiú mí,,manitoba,,0.611111111111111,tɕʰjoʊmi,mænɪtoʊbə
趋势,qū shì,,troops,,0.6249999999999999,tɕʰyʂɨ,trups
娶,qǔ,,matthew,,0.6499999999999999,tɕʰy,mæθju
取消,qǔ xiāo,,july,,0.625,tɕʰyɕjɑʊ,ʤulaɪ
去世,qù shì,,troops,,0.6249999999999999,tɕʰyʂɨ,trups
圈,quān,,between,,0.6249999999999999,tɕʰɥœn,bɪtwin
全面,quán miàn,,australian,,0.625,tɕʰɥœnmjɛn,ɔstreɪljən
权力,quán lì,,consequently,,0.5208333333333334,tɕʰɥœnli,kɑnsəkwɛntli
权利,quán lì,,consequently,,0.5208333333333334,tɕʰɥœnli,kɑnsəkwɛntli
劝,quàn,,between,,0.6249999999999999,tɕʰɥœn,bɪtwin
缺乏,quē fá,,influential,,0.7499999999999999,tɕʰɥœfa,ɪnfluɛnʃəl
确定,què dìng,,operating,,0.6388888888888888,tɕʰɥœtiŋ,ɔpəreɪtɪŋ
确认,què rèn,,hungarian,,0.611111111111111,tɕʰɥœʐən,həŋgɛriən
燃烧,rán shāo,,sponsor,,0.49999999999999994,ʐanʂɑʊ,spɑnsər
嚷,rǎng,,gang,,0.3333333333333333,ʐɑŋ,gæŋ
绕,rào,,now,,0.3333333333333333,ʐɑʊ,naʊ
热爱,rè ài,,shoreline,,0.5357142857142857,ʐɤaɪ,ʃɔrlaɪn
热烈,rè liè,,million,,0.5,ʐɤljɛ,mɪljən
热心,rè xīn,,city,,0.6000000000000001,ʐɤɕin,sɪti
人才,rén cái,,september,,0.6388888888888888,ʐəntsʰaɪ,sɛptɛmbər
人口,rén kǒu,,toronto,,0.59375,ʐənkʰoʊ,tərɑntoʊ
人类,rén lèi,,sunday,,0.45833333333333326,ʐənleɪ,səndi
人生,rén shēng,,studying,,0.49999999999999994,ʐənʂɤŋ,stədiɪŋ
人事,rén shì,,only,,0.5,ʐənʂɨ,oʊnli
人物,rén wù,,isn't,,0.45000000000000007,ʐənu,ɪzənt
人员,rén yuán,,engine,,0.41666666666666663,ʐənɥœn,ɪnʤən
忍不住,rěn bu zhù,,consisted,,0.6388888888888888,ʐənpuʈʂu,kənsɪstɪd
日常,rì cháng,,consisting,,0.6666666666666666,ʐɨʈʂʰɑŋ,kənsɪstɪŋ
日程,rì chéng,,statistics,,0.7,ʐɨʈʂʰɤŋ,stətɪstɪks
日历,rì lì,,weekly,,0.4,ʐɨli,wikli
日期,rì qī,,reportedly,,0.7,ʐɨtɕʰi,rɪpɔrtədli
日用品,rì yòng pǐn,,columbian,,0.6749999999999999,ʐɨyʊŋpʰin,koʊləmbiən
融化,róng huà,,single,,0.6666666666666666,ʐʊŋxwa,sɪŋgəl
荣幸,róng xìng,,only,,0.6249999999999999,ʐʊŋɕiŋ,oʊnli
荣誉,róng yù,,reduce,,0.6499999999999999,ʐʊŋy,rɪdus
如何,rú hé,,sumo,,0.6,ʐuxɤ,sumoʊ
如今,rú jīn,,neutrons,,0.49999999999999994,ʐutɕin,nutrɑnz
软件,ruǎn jiàn,,translations,,0.5625,ʐwantɕjɛn,trænzleɪʃənz
弱,ruò,,the,,0.5833333333333333,ʐwɔ,ðə
洒,sǎ,,ta,,0.25,sa,tɑ
嗓子,sǎng zi,,started,,0.5357142857142857,sɑŋtsɯ,stɑrtɪd
杀,shā,,la,,0.375,ʂa,lɑ
沙漠,shā mò,,san,,0.55,ʂamwɔ,sæn
沙滩,shā tān,,sulfide,,0.5357142857142856,ʂatʰan,səlfaɪd
傻,shǎ,,la,,0.375,ʂa,lɑ
晒,shài,,by,,0.5,ʂai,baɪ
删除,shān chú,,continued,,0.6666666666666666,ʂanʈʂʰu,kəntɪnjud
闪电,shǎn diàn,,million,,0.49999999999999994,ʂantjɛn,mɪljən
善良,shàn liáng,,establishing,,0.525,ʂanljɑŋ,ɪstæblɪʃɪŋ
善于,shàn yú,,hindu,,0.45000000000000007,ʂany,hɪndu
扇子,shān zi,,lands,,0.45833333333333326,ʂantsɯ,lændz
商品,shāng pǐn,,classified,,0.6388888888888888,ʂɑŋpʰin,klæsəfaɪd
商业,shāng yè,,having,,0.6000000000000001,ʂɑŋjɛ,hævɪŋ
上当,shàng dàng,,sporting,,0.5357142857142857,ʂɑŋtɑŋ,spɔrtɪŋ
勺子,sháo zi,,counties,,0.49999999999999994,ʂɑʊtsɯ,kaʊntiz
蛇,shé,,song,,0.49999999999999994,ʂɤ,sɔŋ
舌头,shé tou,,latino,,0.49999999999999994,ʂɤtʰoʊ,lətinoʊ
舍不得,shě bu de,,route,,0.6249999999999999,ʂɤputɤ,rut
设备,shè bèi,,by,,0.5,ʂɤpeɪ,baɪ
设计,shè jì,,three,,0.6000000000000001,ʂɤtɕi,θri
设施,shè shī,,stories,,0.5416666666666666,ʂɤʂɨ,stɔriz
射击,shè jī,,three,,0.6000000000000001,ʂɤtɕi,θri
摄影,shè yǐng,,serving,,0.5833333333333333,ʂɤiŋ,sərvɪŋ
伸,shēn,,sons,,0.3125,ʂən,sənz
深刻,shēn kè,,and,,0.6666666666666666,ʂənkʰɤ,ənd
身材,shēn cái,,successful,,0.611111111111111,ʂəntsʰaɪ,səksɛsfəl
身份,shēn fèn,,subdivision,,0.44999999999999996,ʂənfən,səbdɪvɪʒən
神话,shén huà,,and,,0.6666666666666666,ʂənxwa,ənd
神经,shén jīng,,until,,0.49999999999999994,ʂəntɕiŋ,əntɪl
神秘,shén mì,,money,,0.4,ʂənmi,məni
升,shēng,,songs,,0.375,ʂɤŋ,sɔŋz
生产,shēng chǎn,,circumstances,,0.6730769230769231,ʂɤŋʈʂʰan,sərkəmstænsɪz
生动,shēng dòng,,holding,,0.5357142857142857,ʂɤŋtʊŋ,hoʊldɪŋ
声调,shēng diào,,synchronized,,0.6363636363636364,ʂɤŋtjɑʊ,sɪŋkrənaɪzd
绳子,shéng zi,,its,,0.6249999999999999,ʂɤŋtsɯ,ɪts
省略,shěng lvè,,householder,,0.6590909090909091,ʂɤŋlɥœ,haʊshoʊldər
胜利,shèng lì,,highly,,0.4,ʂɤŋli,haɪli
诗,shī,,t,,0.375,ʂɨ,ti
失眠,shī mián,,season,,0.41666666666666663,ʂɨmjɛn,sizən
失去,shī qù,,institution,,0.7,ʂɨtɕʰy,ɪnstɪtuʃən
失业,shī yè,,season,,0.5,ʂɨjɛ,sizən
时代,shí dài,,details,,0.49999999999999994,ʂɨtaɪ,diteɪlz
时刻,shí kè,,hook,,0.6499999999999999,ʂɨkʰɤ,hʊk
时髦,shí máo,,supplies,,0.5357142857142857,ʂɨmɑʊ,səplaɪz
时期,shí qī,,substantially,,0.6590909090909091,ʂɨtɕʰi,səbstænʃəli
时尚,shí shàng,,season,,0.5,ʂɨʂɑŋ,sizən
实话,shí huà,,speedway,,0.5357142857142857,ʂɨxwa,spidweɪ
实践,shí jiàn,,determine,,0.5625,ʂɨtɕjɛn,dɪtərmən
实习,shí xí,,celia,,0.45000000000000007,ʂɨɕi,siljə
实现,shí xiàn,,solomon,,0.5357142857142856,ʂɨɕjɛn,sɑləmən
实行,shí xíng,,city,,0.5,ʂɨɕiŋ,sɪti
实验,shí yàn,,said,,0.5,ʂɨjɛn,sɛd
实用,shí yòng,,having,,0.55,ʂɨyʊŋ,hævɪŋ
食物,shí wù,,he,,0.5,ʂɨu,hi
石头,shí tou,,latino,,0.49999999999999994,ʂɨtʰoʊ,lətinoʊ
使劲儿,shǐ jìn ér,,relationship,,0.6363636363636364,ʂɨtɕinɻ,rileɪʃənʃɪp
始终,shǐ zhōng,,receiving,,0.5357142857142857,ʂɨʈʂʊŋ,rɪsivɪŋ
是否,shì fǒu,,hero,,0.4,ʂɨfoʊ,hɪroʊ
试卷,shì juàn,,northwest,,0.5625,ʂɨtɕɥœn,nɔrθwɛst
士兵,shì bīng,,screening,,0.49999999999999994,ʂɨpiŋ,skrinɪŋ
似的,shì de,,streets,,0.5416666666666666,ʂɨtɤ,strits
事实,shì shí,,city,,0.375,ʂɨʂɨ,sɪti
事物,shì wù,,he,,0.5,ʂɨu,hi
事先,shì xiān,,solomon,,0.5357142857142856,ʂɨɕjɛn,sɑləmən
收获,shōu huò,,soldiers,,0.59375,ʂoʊxwɔ,soʊlʤərz
收据,shōu jù,,mostly,,0.5357142857142857,ʂoʊtɕy,moʊstli
手工,shǒu gōng,,taking,,0.45833333333333326,ʂoʊkʊŋ,teɪkɪŋ
手术,shǒu shù,,house,,0.55,ʂoʊʂu,haʊs
手套,shǒu tào,,sociology,,0.525,ʂoʊtʰɑʊ,soʊsiɑləʤi
手续,shǒu xù,,total,,0.5833333333333333,ʂoʊɕy,toʊtəl
手指,shǒu zhǐ,,slightly,,0.5357142857142857,ʂoʊʈʂɨ,slaɪtli
受伤,shòu shāng,,suicide,,0.5357142857142857,ʂoʊʂɑŋ,suɪsaɪd
寿命,shòu mìng,,home,,0.41666666666666663,ʂoʊmiŋ,hoʊm
书架,shū jià,,within,,0.6666666666666666,ʂutɕja,wɪθɪn
输入,shū rù,,youtube,,0.55,ʂuʐu,jutub
蔬菜,shū cài,,y,,0.6071428571428571,ʂutsʰaɪ,waɪ
舒适,shū shì,,city,,0.5,ʂuʂɨ,sɪti
梳子,shū zi,,lucy,,0.45000000000000007,ʂutsɯ,lusi
熟练,shú liàn,,sultan,,0.41666666666666663,ʂuljɛn,səltən
鼠标,shǔ biāo,,sometime,,0.5357142857142857,ʂupjɑʊ,səmtaɪm
属于,shǔ yú,,two,,0.5833333333333333,ʂuy,tu
数据,shù jù,,through,,0.6000000000000001,ʂutɕy,θru
数码,shù mǎ,,super,,0.45000000000000007,ʂuma,supər
摔,shuāi,,quite,,0.4,ʂwaɪ,kwaɪt
甩,shuǎi,,quite,,0.4,ʂwaɪ,kwaɪt
双方,shuāng fāng,,revolving,,0.5625,ʂwɑŋfɑŋ,rivɑlvɪŋ
税,shuì,,say,,0.3125,ʂweɪ,seɪ
说不定,shuō bu dìng,,completing,,0.611111111111111,ʂwɔputiŋ,kəmplitɪŋ
说服,shuō fú,,swim,,0.5,ʂwɔfu,swɪm
撕,sī,,some,,0.5,sɯ,səm
丝绸,sī chóu,,saxophone,,0.5277777777777778,sɯʈʂʰoʊ,sæksəfoʊn
丝毫,sī háo,,singer,,0.5,sɯxɑʊ,sɪŋər
思考,sī kǎo,,second,,0.6249999999999999,sɯkʰɑʊ,sɛkənd
思想,sī xiǎng,,song,,0.6249999999999999,sɯɕjɑŋ,sɔŋ
私人,sī rén,,ocean,,0.35000000000000003,sɯʐən,oʊʃən
似乎,sì hū,,syracuse,,0.53125,sɯxu,sɪrəkjuz
寺庙,sì miào,,senior,,0.45833333333333326,sɯmjɑʊ,sinjər
宿舍,sù shè,,suicide,,0.5357142857142857,suʂɤ,suɪsaɪd
随时,suí shí,,daily,,0.41666666666666663,sweɪʂɨ,deɪli
碎,suì,,way,,0.25,sweɪ,weɪ
损失,sǔn shī,,ruins,,0.45833333333333326,swənʂɨ,ruɪnz
缩短,suō duǎn,,supported,,0.59375,swɔtwan,səpɔrtɪd
缩小,suō xiǎo,,satellite,,0.59375,swɔɕjɑʊ,sætəlaɪt
锁,suǒ,,small,,0.5,swɔ,smɔl
所,suǒ,,small,,0.5,swɔ,smɔl
所谓,suǒ wèi,,railway,,0.49999999999999994,swɔweɪ,reɪlweɪ
塔,tǎ,,dry,,0.5625,tʰa,draɪ
台阶,tái jiē,,terrestrial,,0.575,tʰaɪtɕjɛ,tərɛstriəl
太极拳,tài jí quán,,instrumentation,,0.7,tʰaɪtɕitɕʰɥœn,ɪnstrəmɛnteɪʃən
太太,tài tai,,storyline,,0.611111111111111,tʰaɪtʰaɪ,stɔrilaɪn
谈判,tán pàn,,advancement,,0.6000000000000001,tʰanpʰan,ədvænsmənt
坦率,tǎn shuài,,transcontinental,,0.6071428571428571,tʰanʂwaɪ,trænzkɑnɪnɛnəl
烫,tàng,,tracks,,0.5,tʰɑŋ,træks
桃,táo,,town,,0.5,tʰɑʊ,taʊn
逃,táo,,town,,0.5,tʰɑʊ,taʊn
逃避,táo bì,,driving,,0.5357142857142857,tʰɑʊpi,draɪvɪŋ
套,tào,,town,,0.5,tʰɑʊ,taʊn
特殊,tè shū,,source,,0.6500000000000001,tʰɤʂu,sɔrs
特意,tè yì,,trophies,,0.6428571428571428,tʰɤi,troʊfiz
特征,tè zhēng,,consisting,,0.6666666666666666,tʰɤʈʂɤŋ,kənsɪstɪŋ
疼爱,téng ài,,stereotype,,0.6590909090909091,tʰɤŋaɪ,stɛrioʊtaɪp
提,tí,,he,,0.5833333333333333,tʰi,hi
提倡,tí chàng,,outstanding,,0.7,tʰiʈʂʰɑŋ,aʊtstændɪŋ
提纲,tí gāng,,track,,0.5833333333333333,tʰikɑŋ,træk
提问,tí wèn,,titled,,0.5357142857142857,tʰiwən,taɪtəld
题目,tí mù,,type,,0.55,tʰimu,taɪp
体会,tǐ huì,,underway,,0.5625,tʰixweɪ,əndərweɪ
体积,tǐ jī,,swiftly,,0.5357142857142857,tʰitɕi,swɪftli
体贴,tǐ tiē,,territories,,0.6666666666666666,tʰitʰjɛ,tɛrətɔriz
体现,tǐ xiàn,,stadium,,0.5625,tʰiɕjɛn,steɪdiəm
体验,tǐ yàn,,australian,,0.575,tʰijɛn,ɔstreɪljən
天空,tiān kōng,,decision-making,,0.6730769230769231,tʰjɛnkʰʊŋ,dɪsɪʒənmeɪkɪŋ
天真,tiān zhēn,,presentation,,0.5625,tʰjɛnʈʂən,prɛzənteɪʃən
田野,tián yě,,mediterranean,,0.6346153846153846,tʰjɛnjɛ,mɛdətəreɪniən
调皮,tiáo pí,,surrounding,,0.6388888888888888,tʰjɑʊpʰi,səraʊndɪŋ
调整,tiáo zhěng,,afghanistan,,0.7,tʰjɑʊʈʂɤŋ,æfgænəstæn
